sentiment,strictness,text,topicid
neutral,65,"keep getting an error message",1aec6dd2-b0b7-425a-871e-add7af4a1d2b
neutral,65,"keep getting the same error",1aec6dd2-b0b7-425a-871e-add7af4a1d2b
neutral,65,"keep your password safe",4cad2579-672b-48d8-bc34-01cee7160281
neutral,65,"keeps asking me to retry",1aec6dd2-b0b7-425a-871e-add7af4a1d2b
neutral,65,"kept getting that same message",1aec6dd2-b0b7-425a-871e-add7af4a1d2b
neutral,65,"kilo bites of data",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"kindly give us a call back",1a64b272-550d-4e17-bb79-b3a1b6404acf
neutral,65,"kindly stay on the line",5a166930-38ef-4b53-ac30-1866570d1eae
neutral,65,"know if a policy is still in force",846fc94e-5202-4b77-9896-727b04fe2504
neutral,65,"know if it has been sent out",846fc94e-5202-4b77-9896-727b04fe2504
neutral,65,"know if it's possible to cancel the order",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"know the password",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"know the total balance",f1434f27-4a13-4119-bd27-b06f437f3eec
neutral,65,"know their password",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"know your password",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"lack of communication",dbf06a98-e893-46c8-884b-0176e9125e50
neutral,65,"last four digits from the credit card",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"last months bills did not get to me",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"last three digits at the back",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"last week i called because",067bab27-0ce6-4da0-bccb-538e4d3287b9
neutral,65,"last week when i called in",067bab27-0ce6-4da0-bccb-538e4d3287b9
neutral,65,"law enforcement agencies",613159a2-98f5-4ea1-b7f3-b2584059d186
neutral,65,"law enforcement federal agencies",613159a2-98f5-4ea1-b7f3-b2584059d186
neutral,65,"leave a message for a supervisor",7a637cbe-fabd-4590-a1ba-be222f1b75b6
neutral,65,"legitimate reason to be upset",dbf06a98-e893-46c8-884b-0176e9125e50
neutral,65,"legitimate to be upset",dbf06a98-e893-46c8-884b-0176e9125e50
neutral,65,"let me apologize for that",d51b7fb7-49aa-4b3e-954f-20a483084bf5
neutral,65,"let me ask my colleague",04d9a84a-5732-4046-b35f-d67c2e178ea7
neutral,65,"let me ask my supervisor",04d9a84a-5732-4046-b35f-d67c2e178ea7
neutral,65,"let me ask someone about it",04d9a84a-5732-4046-b35f-d67c2e178ea7
neutral,65,"let me call finance to see if they received the payment",49a22c1d-6dce-4d68-b748-d19811103275
neutral,65,"let me call you back",1a64b272-550d-4e17-bb79-b3a1b6404acf
neutral,65,"let me check on that",76b07616-465b-4cf7-8283-28e3e50de406
neutral,65,"let me check on this for you",76b07616-465b-4cf7-8283-28e3e50de406
neutral,65,"let me get back to you on that",04d9a84a-5732-4046-b35f-d67c2e178ea7
neutral,65,"let me get you over to the web servicing team",2c1bfacf-a93d-46ca-b86f-f987c1a33a1d
neutral,65,"let me get you to a supervisor",7a637cbe-fabd-4590-a1ba-be222f1b75b6
neutral,65,"let me get you to someone that can help you",04d9a84a-5732-4046-b35f-d67c2e178ea7
neutral,65,"let me give you a breakdown of the charges",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"let me go ahead and transfer you to an agent",2c1bfacf-a93d-46ca-b86f-f987c1a33a1d
neutral,65,"let me go over the charges with you",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"let me help you with that",76b07616-465b-4cf7-8283-28e3e50de406
neutral,65,"let me just check",fd3ccf99-691f-4795-9046-596ecadcc38a
neutral,65,"let me just take a look",fd3ccf99-691f-4795-9046-596ecadcc38a
neutral,65,"let me look that up",fd3ccf99-691f-4795-9046-596ecadcc38a
neutral,65,"let me look that up for you",76b07616-465b-4cf7-8283-28e3e50de406
neutral,65,"let me make a payment",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"let me pay that now",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"let me place you on hold for a moment",5a166930-38ef-4b53-ac30-1866570d1eae
neutral,65,"let me see here",fd3ccf99-691f-4795-9046-596ecadcc38a
neutral,65,"let me see if i can find the payment",49a22c1d-6dce-4d68-b748-d19811103275
neutral,65,"let me see if i can get my supervisor",7a637cbe-fabd-4590-a1ba-be222f1b75b6
neutral,65,"let me see if i can locate the payment",49a22c1d-6dce-4d68-b748-d19811103275
neutral,65,"let me see if the money went through",49a22c1d-6dce-4d68-b748-d19811103275
neutral,65,"let me see what discounts we have",cd320977-79cd-411e-bb3f-41f95486a83d
neutral,65,"let me see what i can do",76b07616-465b-4cf7-8283-28e3e50de406
neutral,65,"let me set up your password",4cad2579-672b-48d8-bc34-01cee7160281
neutral,65,"let me take a look at the bill",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"let me take a look here",fd3ccf99-691f-4795-9046-596ecadcc38a
neutral,65,"let me take the payment first",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"let me transfer you",2c1bfacf-a93d-46ca-b86f-f987c1a33a1d
neutral,65,"let me transfer you over hold please",2c1bfacf-a93d-46ca-b86f-f987c1a33a1d
neutral,65,"let me transfer you over to someone in",2c1bfacf-a93d-46ca-b86f-f987c1a33a1d
neutral,65,"let me transfer you please hold",2c1bfacf-a93d-46ca-b86f-f987c1a33a1d
neutral,65,"let me transfer you to",2c1bfacf-a93d-46ca-b86f-f987c1a33a1d
neutral,65,"let me transfer you to a supervisor",7a637cbe-fabd-4590-a1ba-be222f1b75b6
neutral,65,"let me try the check number",49a22c1d-6dce-4d68-b748-d19811103275
neutral,65,"let's check what we can do",76b07616-465b-4cf7-8283-28e3e50de406
neutral,65,"let's get this issue fixed",76b07616-465b-4cf7-8283-28e3e50de406
neutral,65,"let's go over he breakdown of the charges",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"lets get a payment plan setup today",b489ac45-7019-4e7d-97c2-a6262e2c2b60
neutral,65,"letter of dispute",feee604a-e246-4e48-a576-a5e9dae6f24d
neutral,65,"letting them know you're switching over",0dedb566-b197-455f-b2e5-fb2a53b59109
neutral,65,"like to cancel",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"like to cancel it",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"like to cancel please",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"like to cancel the contract",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"like to close",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"like to close up the account",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"like to give notice",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"like to know the total as of",f1434f27-4a13-4119-bd27-b06f437f3eec
neutral,65,"like to leave",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"like to make a payment",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"like to participate in an after call survey",3bdb2b92-be24-4a61-b865-3804c9419739
neutral,65,"like to replace your password",4cad2579-672b-48d8-bc34-01cee7160281
neutral,65,"like to transfer my service",7dda5c90-5431-4d58-80be-d7eecd74fff5
neutral,65,"like you to cancel",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"little problem understanding you",322d1d3d-6442-409e-81eb-1bcb68888fc2
neutral,65,"local and national law enforcement",613159a2-98f5-4ea1-b7f3-b2584059d186
neutral,65,"locked into another year with them",0dedb566-b197-455f-b2e5-fb2a53b59109
neutral,65,"locked into something more expensive",0dedb566-b197-455f-b2e5-fb2a53b59109
neutral,65,"lodge a dispute",feee604a-e246-4e48-a576-a5e9dae6f24d
neutral,65,"logo on the home page",49ecc1d4-e6ed-4858-a34a-d4e08334f855
neutral,65,"long distance calls are not included",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"look at all these charges",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"look at your bill",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"look into these charges",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"look on our website",49ecc1d4-e6ed-4858-a34a-d4e08334f855
neutral,65,"looking at my bill",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"looking through these charges",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"looking to cancel",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"looking to cancel his",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"looking to cancel it",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"looking to cancel my",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"looking to cancel my account",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"looking to cancel my subscription",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"looking to cancel the",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"looking to close",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"looking to close down",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"looking to close my account",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"looking to close out",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"looking to leave",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"looks like you're over your spending limit",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"made a payment through",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"made payment on the account",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"mail about template adjustments",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"mail it to our fraud investigations team",613159a2-98f5-4ea1-b7f3-b2584059d186
neutral,65,"mail start forwarding date",2f32bffa-3bbe-4888-952f-363673450da8
neutral,65,"make a payment",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"make a payment arrangement",b489ac45-7019-4e7d-97c2-a6262e2c2b60
neutral,65,"make a payment by check",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"make a payment over the phone",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"make a payment over the phone now",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"make her payment",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"make his payment",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"make pay plan",b489ac45-7019-4e7d-97c2-a6262e2c2b60
neutral,65,"make payment arrangement",b489ac45-7019-4e7d-97c2-a6262e2c2b60
neutral,65,"make payment arrangements",b489ac45-7019-4e7d-97c2-a6262e2c2b60
neutral,65,"make sure it has been sent out",846fc94e-5202-4b77-9896-727b04fe2504
neutral,65,"make sure it includes the price of the boxes",0dedb566-b197-455f-b2e5-fb2a53b59109
neutral,65,"make sure that line has been suspended",26058048-cf25-4cc5-95fc-eb384c71e02b
neutral,65,"make sure that they got",846fc94e-5202-4b77-9896-727b04fe2504
neutral,65,"make sure you received our check",49a22c1d-6dce-4d68-b748-d19811103275
neutral,65,"make your payment using credit or debit",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"making sure you received my fax",846fc94e-5202-4b77-9896-727b04fe2504
neutral,65,"making your payment",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"may no longer be available",cd320977-79cd-411e-bb3f-41f95486a83d
neutral,65,"me when i called in before",067bab27-0ce6-4da0-bccb-538e4d3287b9
neutral,65,"method of payment",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"middle of a dispute",feee604a-e246-4e48-a576-a5e9dae6f24d
neutral,65,"might have been billed twice",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"mind confirming your mobile number",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"mind if i place you on hold",5a166930-38ef-4b53-ac30-1866570d1eae
neutral,65,"missed a payment",36c17cd0-78d6-40e0-88af-8fcaf9157a28
neutral,65,"mobile and email address",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"mobile ending",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"mobile number and an email",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"mobile number and email address for you",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"mobile number for me please",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"mobile number i can add",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"mobile number i can take",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"mobile number i could have",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"mobile number on your account",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"mobile number that ends in",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"mobile number we can contact you on",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"mobile number you can provide",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"mobile phone number and the email address",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"mobile phone number at all",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"mobile phone number for you",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"mobile phone number i can take",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"mobile telephone number that ends",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"money grams are prohibited methods of payment",613159a2-98f5-4ea1-b7f3-b2584059d186
neutral,65,"money held against my account",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"more than happy to assist",76b07616-465b-4cf7-8283-28e3e50de406
neutral,65,"most recent email address",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"mother's maiden name",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"mothers maiden name",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"move all of your equipment",7dda5c90-5431-4d58-80be-d7eecd74fff5
neutral,65,"move my service over",7dda5c90-5431-4d58-80be-d7eecd74fff5
neutral,65,"move to a different address",7dda5c90-5431-4d58-80be-d7eecd74fff5
neutral,65,"moved over my house",7dda5c90-5431-4d58-80be-d7eecd74fff5
neutral,65,"moving abroad",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"moving at the end of the month",7dda5c90-5431-4d58-80be-d7eecd74fff5
neutral,65,"moving into the new premises",7dda5c90-5431-4d58-80be-d7eecd74fff5
neutral,65,"moving my service to a new address",7dda5c90-5431-4d58-80be-d7eecd74fff5
neutral,65,"moving to a new house",7dda5c90-5431-4d58-80be-d7eecd74fff5
neutral,65,"moving to a new location",7dda5c90-5431-4d58-80be-d7eecd74fff5
neutral,65,"my account got charged in error",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"my account was flagged for fraud",613159a2-98f5-4ea1-b7f3-b2584059d186
neutral,65,"my bill is not due",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"my bill isn't due until the end of the month",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"my credit card got stolen",613159a2-98f5-4ea1-b7f3-b2584059d186
neutral,65,"my credit card information was stolen",613159a2-98f5-4ea1-b7f3-b2584059d186
neutral,65,"my credit card was compromised",613159a2-98f5-4ea1-b7f3-b2584059d186
neutral,65,"my credit card was stolen and someone bought tickets",613159a2-98f5-4ea1-b7f3-b2584059d186
neutral,65,"my credit got dropped",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"my husband called yesterday and",067bab27-0ce6-4da0-bccb-538e4d3287b9
neutral,65,"my identity was stolen",613159a2-98f5-4ea1-b7f3-b2584059d186
neutral,65,"my pleasure ma'am",76b07616-465b-4cf7-8283-28e3e50de406
neutral,65,"my pleasure to assist",76b07616-465b-4cf7-8283-28e3e50de406
neutral,65,"my sister is the one who had made the payment",49a22c1d-6dce-4d68-b748-d19811103275
neutral,65,"my statement shows that the money was withdrawn",49a22c1d-6dce-4d68-b748-d19811103275
neutral,65,"my wife called yesterday and",067bab27-0ce6-4da0-bccb-538e4d3287b9
neutral,65,"name and zipcode",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"name number letters or combination of both",4cad2579-672b-48d8-bc34-01cee7160281
neutral,65,"need a call back",1a64b272-550d-4e17-bb79-b3a1b6404acf
neutral,65,"need another call back",1a64b272-550d-4e17-bb79-b3a1b6404acf
neutral,65,"need more time to pay bill",b489ac45-7019-4e7d-97c2-a6262e2c2b60
neutral,65,"need the password",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"need to breakup my bill into payments",b489ac45-7019-4e7d-97c2-a6262e2c2b60
neutral,65,"need to call you back",1a64b272-550d-4e17-bb79-b3a1b6404acf
neutral,65,"need to cancel",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"need to cancel account",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"need to cancel my",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"need to cancel please",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"need to cancel the package",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"need to change it over",7dda5c90-5431-4d58-80be-d7eecd74fff5
neutral,65,"need to change my address",2f32bffa-3bbe-4888-952f-363673450da8
neutral,65,"need to close",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"need to contact my supervisor",7a637cbe-fabd-4590-a1ba-be222f1b75b6
neutral,65,"need to know what the balance is",f1434f27-4a13-4119-bd27-b06f437f3eec
neutral,65,"need to make a payment",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"need to make payment arrangements",b489ac45-7019-4e7d-97c2-a6262e2c2b60
neutral,65,"need to reset the password",4cad2579-672b-48d8-bc34-01cee7160281
neutral,65,"need to stop",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"need to transfer you there",2c1bfacf-a93d-46ca-b86f-f987c1a33a1d
neutral,65,"need you to cancel",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"need your email address",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"needing to make a payment on my",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"never got a callback",1a64b272-550d-4e17-bb79-b3a1b6404acf
neutral,65,"never received a callback",1a64b272-550d-4e17-bb79-b3a1b6404acf
neutral,65,"never signed up for a ebay",613159a2-98f5-4ea1-b7f3-b2584059d186
neutral,65,"never signed up for a pay pal",613159a2-98f5-4ea1-b7f3-b2584059d186
neutral,65,"new property i'm moving to you",7dda5c90-5431-4d58-80be-d7eecd74fff5
neutral,65,"no account available or unable to locate",49a22c1d-6dce-4d68-b748-d19811103275
neutral,65,"no balance column appears",1aec6dd2-b0b7-425a-871e-add7af4a1d2b
neutral,65,"no it's a scam",613159a2-98f5-4ea1-b7f3-b2584059d186
neutral,65,"no longer have cash value",f1434f27-4a13-4119-bd27-b06f437f3eec
neutral,65,"no longer in service with them",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"no matter what company your with",0dedb566-b197-455f-b2e5-fb2a53b59109
neutral,65,"no more cash value",f1434f27-4a13-4119-bd27-b06f437f3eec
neutral,65,"no showing any kind of payment has being received on",49a22c1d-6dce-4d68-b748-d19811103275
neutral,65,"no way i can cancel this order",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"no we can't cancel those",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"normally can pull up status",846fc94e-5202-4b77-9896-727b04fe2504
neutral,65,"normally the price would be",cd320977-79cd-411e-bb3f-41f95486a83d
neutral,65,"normally the service would be",cd320977-79cd-411e-bb3f-41f95486a83d
neutral,65,"not able to cancel the order",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"not authorized its my account",613159a2-98f5-4ea1-b7f3-b2584059d186
neutral,65,"not enough information for the questions",04d9a84a-5732-4046-b35f-d67c2e178ea7
neutral,65,"not investing any more money",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"not known for giving promotional rates",0dedb566-b197-455f-b2e5-fb2a53b59109
