CallTypeID	CustomerDefinitionID	EnterpriseName	Description	ServiceLevelThreshold	ServiceLevelType	Deleted	BucketIntervalID	ChangeStamp
6814	NULL	EBS_INB_EN_FW_HEALTH_PCP	EB - Inbound English Frew and caller chose Health PCP	NULL	0	N	NULL	0
6815	NULL	EBS_INB_EN_FW_NoIVRMatch	"EB - Inbound English Frew, but there was no matching call type from the IVR"	NULL	0	N	NULL	0
6816	NULL	EBS_INB_EN_FW_NSTAR	EB - Inbound English Frew and caller chose Nstar	NULL	0	N	NULL	0
6817	NULL	EBS_INB_EN_FW_NSTAR_ADDR	EB - Inbound English Frew and caller chose Nstar Address	NULL	0	N	NULL	0
6818	NULL	EBS_INB_EN_FW_NSTAR_OTHER	EB - Inbound English Frew and caller chose Nstar other	NULL	0	N	NULL	0
6819	NULL	EBS_INB_EN_FW_NSTAR_PCP	EB - Inbound English Frew and caller chose Nstar PCP	NULL	0	N	NULL	0
6820	NULL	EBS_INB_EN_FW_OTHER_PROGS	EB - Inbound English Frew and caller chose Other programs	NULL	0	N	NULL	0
6821	NULL	EBS_INB_EN_FW_Q	EB - Inbound English Frew and are going to an agent	NULL	0	N	NULL	0
6822	NULL	EBS_INB_EN_FW_STAR	EB - Inbound English Frew and caller chose Star	NULL	0	N	NULL	0
6823	NULL	EBS_INB_EN_FW_STAR_ADDR	EB - Inbound English Frew and caller chose Star Address	NULL	0	N	NULL	0
6824	NULL	EBS_INB_EN_FW_STAR_OTHER	EB - Inbound English Frew and caller chose Star other	NULL	0	N	NULL	0
6825	NULL	EBS_INB_EN_FW_STAR_PCP	EB - Inbound English Frew and caller chose Star PCP	NULL	0	N	NULL	0
6826	NULL	EBS_INB_EN_FW_STARPLUS	EB - Inbound English Frew and caller chose Star Plus	NULL	0	N	NULL	0
6827	NULL	EBS_INB_EN_FW_STARPLUS_ADDR	EB - Inbound English Frew and caller chose Star Plus Address	NULL	0	N	NULL	0
6828	NULL	EBS_INB_EN_FW_STARPLUS_OTHER	EB - Inbound English Frew and caller chose Star Plus other	NULL	0	N	NULL	0
6829	NULL	EBS_INB_EN_FW_STARPLUS_PCP	EB - Inbound English Frew and caller chose Star Plus PCP	NULL	0	N	NULL	0
6830	NULL	EBS_INB_EN_FW_TP40	EB - Inbound English Frew and caller chose TP40	NULL	0	N	NULL	0
6831	NULL	EBS_INB_EN_FW_TP40_ADDR	EB - Inbound English Frew and caller chose TP40 Address	NULL	0	N	NULL	0
6832	NULL	EBS_INB_EN_FW_TP40_OTHER	EB - Inbound English Frew and caller chose TP40 other	NULL	0	N	NULL	0
6833	NULL	EBS_INB_EN_FW_TP40_PCP	EB - Inbound English Frew and caller chose TP40 PCP	NULL	0	N	NULL	0
6834	NULL	EBS_INB_SP_FW_ALL	EB - Inbound Spanish Frew all calls	NULL	0	N	NULL	0
6835	NULL	EBS_INB_SP_FW_Default	NULL	NULL	0	N	NULL	0
6836	NULL	EBS_INB_SP_FW_DENTAL	EB - Inbound Spanish Frew and caller chose Dental	NULL	0	N	NULL	0
6837	NULL	EBS_INB_SP_FW_DENTAL_ADDR	EB - Inbound Spanish Frew and caller chose Dental Address	NULL	0	N	NULL	0
6838	NULL	EBS_INB_SP_FW_DENTAL_OTHER	EB - Inbound Spanish Frew and caller chose Dental other	NULL	0	N	NULL	0
6839	NULL	EBS_INB_SP_FW_DENTAL_PCP	EB - Inbound Spanish Frew and caller chose Dental PCP	NULL	0	N	NULL	0
6840	NULL	EBS_INB_SP_FW_DISCO_NALO	EB - Inbound Spanish Frew and call was disconnected due to no agents logged on	NULL	0	N	NULL	0
6841	NULL	EBS_INB_SP_FW_DISCO_QERR	EB - Inbound Spanish Frew and call was disconnected due to a queueing error	NULL	0	N	NULL	0
6842	NULL	EBS_INB_SP_FW_EWT	EB - Inbound Spanish Frew and entered the (EWT) Estimated Wait Time message	NULL	0	N	NULL	0
6843	NULL	EBS_INB_SP_FW_HEALTH	EB - Inbound Spanish Frew and caller chose Health	NULL	0	N	NULL	0
6844	NULL	EBS_INB_SP_FW_HEALTH_ADDR	EB - Inbound Spanish Frew and caller chose Health Address	NULL	0	N	NULL	0
6845	NULL	EBS_INB_SP_FW_HEALTH_OTHER	EB - Inbound Spanish Frew and caller chose Health other	NULL	0	N	NULL	0
6846	NULL	EBS_INB_SP_FW_HEALTH_PCP	EB - Inbound Spanish Frew and caller chose Health PCP	NULL	0	N	NULL	0
6847	NULL	EBS_INB_SP_FW_NoIVRMatch	"EB - Inbound Spanish Frew, but there was no matching call type from the IVR"	NULL	0	N	NULL	0
6848	NULL	EBS_INB_SP_FW_NSTAR	EB - Inbound Spanish Frew and caller chose Nstar	NULL	0	N	NULL	0
6849	NULL	EBS_INB_SP_FW_NSTAR_ADDR	EB - Inbound Spanish Frew and caller chose Nstar Address	NULL	0	N	NULL	0
6850	NULL	EBS_INB_SP_FW_NSTAR_OTHER	EB - Inbound Spanish Frew and caller chose Nstar other	NULL	0	N	NULL	0
6851	NULL	EBS_INB_SP_FW_NSTAR_PCP	EB - Inbound Spanish Frew and caller chose Nstar PCP	NULL	0	N	NULL	0
6852	NULL	EBS_INB_SP_FW_OTHER_PROGS	EB - Inbound Spanish Frew and caller chose Other programs	NULL	0	N	NULL	0
6853	NULL	EBS_INB_SP_FW_Q	EB - Inbound Spanish Frew and are going to an agent	NULL	0	N	NULL	0
6854	NULL	EBS_INB_SP_FW_STAR	EB - Inbound Spanish Frew and caller chose Star	NULL	0	N	NULL	0
6855	NULL	EBS_INB_SP_FW_STAR_ADDR	EB - Inbound Spanish Frew and caller chose Star Address	NULL	0	N	NULL	0
6856	NULL	EBS_INB_SP_FW_STAR_OTHER	EB - Inbound Spanish Frew and caller chose Star other	NULL	0	N	NULL	0
6857	NULL	EBS_INB_SP_FW_STAR_PCP	EB - Inbound Spanish Frew and caller chose Star PCP	NULL	0	N	NULL	0
6858	NULL	EBS_INB_SP_FW_STARPLUS	EB - Inbound Spanish Frew and caller chose Star Plus	NULL	0	N	NULL	0
6859	NULL	EBS_INB_SP_FW_STARPLUS_ADDR	EB - Inbound Spanish Frew and caller chose Star Plus Address	NULL	0	N	NULL	0
6860	NULL	EBS_INB_SP_FW_STARPLUS_OTHER	EB - Inbound Spanish Frew and caller chose Star Plus other	NULL	0	N	NULL	0
6861	NULL	EBS_INB_SP_FW_STARPLUS_PCP	EB - Inbound Spanish Frew and caller chose Star Plus PCP	NULL	0	N	NULL	0
6862	NULL	EBS_INB_SP_FW_TP40	EB - Inbound Spanish Frew and caller chose TP40	NULL	0	N	NULL	0
6863	NULL	EBS_INB_SP_FW_TP40_ADDR	EB - Inbound Spanish Frew and caller chose TP40 Address	NULL	0	N	NULL	0
6864	NULL	EBS_INB_SP_FW_TP40_OTHER	EB - Inbound Spanish Frew and caller chose TP40 other	NULL	0	N	NULL	0
6865	NULL	EBS_INB_SP_FW_TP40_PCP	EB - Inbound Spanish Frew and caller chose TP40 PCP	NULL	0	N	NULL	0
6866	NULL	EBS_INB_FW_ERROR	EB - Inbound calls to EB Frew IVR but encounter an error	NULL	0	N	NULL	0
6867	NULL	DN_5123742029	Measures Channel utilization - 5123742029	NULL	0	N	NULL	3
6868	NULL	EBS_INB_EN_FW_STARPLUS_VM	EB- Callers choose English and indicate they are a member of STARPLUS and choose the voicemail option	NULL	0	N	NULL	2
6869	NULL	EBS_INB_EN_FW_STAR_VM	EB - Callers choose English and indicate they are a member of STAR and chose the voicemail option	NULL	0	N	NULL	2
6870	NULL	EBS_INB_EN_FW_TP40_VM	EB - Callers choose English and indicate they are a member of TP40 and choose the voicemail option	NULL	0	N	NULL	2
6871	NULL	EBS_INB_SP_FW_STARPLUS_VM	EB- Callers choose Spanish and indicate they are a member of STARPLUS and choose the voicemail option	NULL	0	N	NULL	2
6872	NULL	EBS_INB_SP_FW_STAR_VM	EB - Callers choose Spanish and indicate they are a member of STAR and chose the voicemail option	NULL	0	N	NULL	2
6873	NULL	EBS_INB_SP_FW_TP40_VM	EB - Callers choose Spanish and indicate they are a member of TP40 and choose the voicemail option	NULL	0	N	NULL	1
6874	NULL	EBS_INB_FW_END_SS	EB - Inbound EBS Frew callers who choose the Self Service option	NULL	0	N	NULL	0
6876	NULL	EBS_INB_EN_DENTAL_VM	EBS - Inbound English Dental and were sent to VM after hours.	NULL	0	N	NULL	0
6877	NULL	EBS_INB_SP_DENTAL_VM	EBS - Inbound Spanish Dental and were sent to VM after hours.	NULL	0	N	NULL	1
6878	NULL	ESS_TO_ES	ESS - Inbound calls to ESS where caller select the ES sub-program	NULL	0	N	NULL	0
6879	NULL	ES_INBOUND	ES - Inbound calls to the ES program	NULL	0	N	NULL	0
6880	NULL	ES_INB_IVR_APP	ES - Inbound calls sent to IVR	NULL	0	N	NULL	0
6881	NULL	ES_INB_IVR_ERR	"ES - Inbound calls send to IVR, but errored out"	NULL	0	N	NULL	1
6882	NULL	ES_INB_IVR_OUT	ES - Inbound calls sent to IVR and exited successfully	NULL	0	N	NULL	0
6883	NULL	EBS_INB_EN_FW_DENTAL_VM	EBS - Inbound English FREW Dental and were sent to VM after hours.	NULL	0	N	NULL	0
6884	NULL	EBS_INB_SP_FW_DENTAL_VM	EBS - Inbound Spanish FREW Dental and were sent to VM after hours.	NULL	0	N	NULL	0
6885	NULL	EBS_INB_EN_FW_HEALTH_VM	EB - Callers choose English FREW Health and choose the voicemail option	NULL	0	N	NULL	0
6886	NULL	EBS_INB_SP_FW_HEALTH_VM	EB - Callers choose Spanish FREW Health and choose the voicemail option	NULL	0	N	NULL	0
6887	NULL	EBS_XFER_EN_FREW	EBS - Xfer into FREW English	NULL	0	N	NULL	0
6888	NULL	EBS_XFER_EN_FREW_DISCO_NALO	NULL	NULL	0	N	NULL	0
6889	NULL	EBS_XFER_EN_FREW_DISCO_QERR	EBS - Xfer into FREW English and call was disconnected due to a queuing error.	NULL	0	N	NULL	1
6890	NULL	EBS_XFER_EN_FREW_Q	EBS - Xfer into FREW English and call sent to queue	NULL	0	N	NULL	1
6891	NULL	EBS_XFER_SP_FREW	EBS - Xfer into FREW Spanish	NULL	0	N	NULL	1
6892	NULL	EBS_XFER_SP_FREW_DISCO_NALO	EBS - Xfer into FREW Spanish and call was disconnected due to no agents logged on.	NULL	0	N	NULL	1
6893	NULL	EBS_XFER_SP_FREW_DISCO_QERR	EBS - Xfer into FREW Spanish and call was disconnected due to a queuing error.	NULL	0	N	NULL	1
6894	NULL	EBS_XFER_SP_FREW_Q	EBS - Xfer into FREW Spanish and call sent to queue	NULL	0	N	NULL	1
6895	NULL	ESS_TO_211	ESS - Inbound calls to ESS where caller chooses to go back to 211 Main Menu	NULL	0	N	NULL	0
6896	NULL	ES_EN_ClientCaseQuest	ES - Inbound English IVR: Client Other Question Menu:  The caller wants to know more about their case information	NULL	0	N	NULL	0
6897	NULL	ES_EN_ClientMain_nim	"ES - Inbound English IVR: Client Main Menu: The caller does not enter anything twice, or they enter the wrong  menu selection twice."	NULL	0	N	NULL	1
6898	NULL	ES_EN_ClientOtherQuest	ES - Inbound English IVR: Client Other Question Menu:  The caller has a question about something else	NULL	0	N	NULL	0
6899	NULL	ES_EN_ClientQuest_nim	"ES - Inbound English IVR: Client Other Question Menu:  The caller does not enter anything twice, or they enter the wrong  menu selection twice."	NULL	0	N	NULL	1
6900	NULL	ES_EN_ClientStatusQuest	ES - Inbound English IVR: Client Other Question Menu:  The caller wants to know status of an app or change	NULL	0	N	NULL	0
6901	NULL	ES_EN_UnknDocQuest	ES - Inbound English IVR: Unknown Caller Other Question Menu:  The caller wants to know more about a document	NULL	0	N	NULL	0
6902	NULL	ES_EN_UnknMain_nim	"ES - Inbound English IVR: Unknown Caller Main Menu: The caller does not enter anything twice, or they enter the wrong  menu selection twice."	NULL	0	N	NULL	1
6903	NULL	ES_EN_UnknOtherQuest	ES - Inbound English IVR: Unknown Caller Other Question Menu:  The caller has a question about something else	NULL	0	N	NULL	0
6904	NULL	ES_EN_UnknQuest_nim	"ES - Inbound English IVR: Unknown Caller Other Question Menu:  The caller does not enter anything twice, or they enter the wrong  menu selection twice."	NULL	0	N	NULL	1
6905	NULL	ES_EN_UnknStatusQuest	ES - Inbound English IVR: Unknown Caller Other Question Menu:  The caller wants to know status of an app or change	NULL	0	N	NULL	0
6906	NULL	ES_SP_ClientCaseQuest	ES - Inbound Spanish IVR: Client Other Question Menu:  The caller wants to know more about their case information	NULL	0	N	NULL	0
6907	NULL	ES_SP_ClientMain_nim	"ES - Inbound Spanish IVR: Client Main Menu: The caller does not enter anything twice, or they enter the wrong  menu selection twice."	NULL	0	N	NULL	1
6908	NULL	ES_SP_ClientOtherQuest	ES - Inbound Spanish IVR: Client Other Question Menu:  The caller has a question about something else	NULL	0	N	NULL	0
6909	NULL	ES_SP_ClientQuest_nim	"ES - Inbound Spanish IVR: Client Other Question Menu:  The caller does not enter anything twice, or they enter the wrong  menu selection twice."	NULL	0	N	NULL	1
6910	NULL	ES_SP_ClientStatusQuest	ES - Inbound Spanish IVR: Client Other Question Menu:  The caller wants to know status of an app or change	NULL	0	N	NULL	0
6911	NULL	ES_SP_UnknDocQuest	ES - Inbound Spanish IVR: Unknown Caller Other Question Menu:  The caller wants to know more about a document	NULL	0	N	NULL	0
6912	NULL	ES_SP_UnknMain_nim	"ES - Inbound Spanish IVR: Unknown Caller Main Menu: The caller does not enter anything twice, or they enter the wrong  menu selection twice."	NULL	0	N	NULL	1
6913	NULL	ES_SP_UnknOtherQuest	ES - Inbound Spanish IVR: Unknown Caller Other Question Menu:  The caller has a question about something else	NULL	0	N	NULL	0
6914	NULL	ES_SP_UnknQuest_nim	"ES - Inbound Spanish IVR: Unknown Caller Other Question Menu:  The caller does not enter anything twice, or they enter the wrong  menu selection twice."	NULL	0	N	NULL	1
6915	NULL	ES_SP_UnknStatusQuest	ES - Inbound Spanish IVR: Unknown Caller Other Question Menu:  The caller wants to know status of an app or change	NULL	0	N	NULL	0
6916	NULL	zz_ICM_Floating_Test3	Test call type for testing various scripts. CT Floats between scripts under development.	NULL	0	N	NULL	32
6917	NULL	ST_XFER_MEPD_CCC_EN_Q	State - Transfer calls into MEPD CCC English	NULL	0	N	NULL	0
6918	NULL	ST_XFER_MEPD_CCC_SP_Q	State - Transfer calls into MEPD CCC English	NULL	0	N	NULL	0
6919	NULL	EBS_INB_SP_FW_VM	EB - Callers choose Spanish and choose the voicemail option	NULL	0	N	NULL	0
6920	NULL	EBS_INB_EN_FW_VM	EB - Callers choose English and choose the voicemail option	NULL	0	N	NULL	0
6923	NULL	zzTest_DJM	Test Call Type for Donna	NULL	0	N	NULL	9
6924	NULL	IEE_EN_ClientSSPassist	ES English Caller who selected Client SS Passist	NULL	0	N	NULL	0
6925	NULL	IEE_EN_UnknSSPassist	ES English Caller who selected Unknown SS Passist	NULL	0	N	NULL	0
6926	NULL	IEE_SP_ClientSSPassist	ES Spanish Caller who selected Client SS Passist	NULL	0	N	NULL	0
6927	NULL	IEE_SP_UnknSSPassist	ES Spanish Caller who selected Unknown SS Passist	NULL	0	N	NULL	0
6928	NULL	IEE_EN_LoneStar	Callers who selected English Lone Star from the ESS menu.	NULL	0	N	NULL	0
6929	NULL	IEE_SP_LoneStar	Callers who selected Spanish Lone Star from the ESS menu.	NULL	0	N	NULL	0
6931	NULL	CHIP_XFER_EN_OPS_CIA_DISCO_NALO	NULL	NULL	0	N	NULL	1
6932	NULL	CHIP_XFER_EN_OPS_CIA_DISCO_QERR	NULL	NULL	0	N	NULL	2
6933	NULL	CHIP_XFER_EN_OPS_CIA_Q	NULL	NULL	0	N	NULL	1
6934	NULL	CHIP_XFER_EN_OPS_CIA	NULL	NULL	0	N	NULL	0
6935	NULL	CHIP_XFER_SP_OPS_CIA_DISCO_NALO	NULL	NULL	0	N	NULL	1
6936	NULL	CHIP_XFER_SP_OPS_CIA_DISCO_QERR	NULL	NULL	0	N	NULL	2
6937	NULL	CHIP_XFER_SP_OPS_CIA_Q	NULL	NULL	0	N	NULL	1
6938	NULL	CHIP_XFER_SP_OPS_CIA	NULL	NULL	0	N	NULL	0
6939	NULL	ESS_TO_THS	Calls from ESS main menu to THS	NULL	0	N	NULL	0
6940	NULL	zzz_Test_ESS_Type10	Test Type 10 Call Type	NULL	0	N	NULL	20
6941	5001	DN_6001100023	CHIP Xfer to CHIP main menu English - 19016	NULL	0	N	NULL	2
6942	5001	DN_6001100024	CHIP Xfer to CHIP main menu Spanish - 19017	NULL	0	N	NULL	2
6943	NULL	zzTEST_Default_Routing	Test call type	NULL	0	N	NULL	3
6946	NULL	ST_XFER_WHP_DISCO_NALO	State - Transfer to WHP and No Agents Logged On	NULL	0	N	NULL	0
6947	NULL	ST_XFER_WHP_DISCO_QERR	State - Transfer to WHP and there was a queuing error	NULL	0	N	NULL	1
6948	NULL	ST_XFER_WHP_Q	State - Transfer to WHP and call queued	NULL	0	N	NULL	0
6949	NULL	ST_XFER_WHP_EMERG	State - Transfer to WHP and there was an emergency	NULL	0	N	NULL	0
6951	NULL	MAX_GLAD_INB	All inbound calls to Maximus Gladiator line.	NULL	0	N	NULL	0
6952	NULL	MAX_GLAD_INB_EN_Emerg_VM	Inbound calls to Maximus Gladiator line that were sent to voicemail. - English	NULL	0	N	NULL	0
6953	NULL	MAX_GLAD_INB_EN_AH_VM	Inbound calls to Maximus Gladiator line that were outside of business hours and were sent to voicemail. - English	NULL	0	N	NULL	0
6954	NULL	MAX_GLAD_INB_EN_NALO_VM	Inbound calls to Maximus Gladiator line that were inside business hours, but there were No Agents Logged in and were sent to voicemail. - English	NULL	0	N	NULL	0
6955	NULL	MAX_GLAD_INB_EN_Q	Inbound calls to Maximus Gladiator line that were inside business hours, and were sent to queue. This call type will contain all queue related stats. - English	NULL	0	N	NULL	0
6956	NULL	MAX_GLAD_INB_EN_QERR_VM	Inbound calls to Maximus Gladiator line that were inside business hours, but failed to queue due to an error and were sent to VM. - English	NULL	0	N	NULL	0
6957	NULL	MAX_GLAD_INB_EN_Qthresh_VM	Inbound calls to Maximus Gladiator line that were inside business hours, but calls queued was greater than logged in agents and the call was sent to voicemail. - English	NULL	0	N	NULL	0
6958	NULL	MAX_GLAD_INB_SP_AH_VM	Inbound calls to Maximus Gladiator line that were outside of business hours and were sent to voicemail. - Spanish	NULL	0	N	NULL	0
6959	NULL	MAX_GLAD_INB_SP_Emerg_VM	Inbound calls to Maximus Gladiator line that were sent to voicemail.	NULL	0	N	NULL	0
6960	NULL	MAX_GLAD_INB_SP_NALO_VM	Inbound calls to Maximus Gladiator line that were inside business hours, but there were No Agents Logged in and were sent to voicemail. - Spanish	NULL	0	N	NULL	0
6961	NULL	MAX_GLAD_INB_SP_Q	Inbound calls to Maximus Gladiator line that were inside business hours, and were sent to queue. This call type will contain all queue related stats. - Spanish	NULL	0	N	NULL	0
6962	NULL	MAX_GLAD_INB_SP_QERR_VM	Inbound calls to Maximus Gladiator line that were inside business hours, but failed to queue due to an error and were sent to VM. - Spanish	NULL	0	N	NULL	0
6963	NULL	MAX_GLAD_INB_SP_Qthresh_VM	Inbound calls to Maximus Gladiator line that were inside business hours, but calls queued was greater than logged in agents and the call was sent to voicemail. - Spanish	NULL	0	N	NULL	0
6964	NULL	EBS_INB_EN_FW_GRP2_Q	EB - English queue for FREW callers Overflow Group2	NULL	0	N	NULL	0
6965	NULL	EBS_INB_EN_FW_GRP3_Q	EB - English queue for FREW callers Overflow Group3	NULL	0	N	NULL	0
6966	NULL	EBS_INB_EN_FW_GRP4_Q	EB - English queue for FREW callers Overflow Group4	NULL	0	N	NULL	0
6967	NULL	EBS_INB_SP_FW_GRP2_Q	EB - Spanish queue for FREW callers Overflow Group2	NULL	0	N	NULL	0
6968	NULL	EBS_INB_SP_FW_GRP3_Q	EB - Spanish queue for FREW callers Overflow Group3	NULL	0	N	NULL	0
6969	NULL	EBS_INB_SP_FW_GRP4_Q	EB - Spanish queue for FREW callers Overflow Group4	NULL	0	N	NULL	0
6970	NULL	zz_ICM_Floating_Test4	Test call type for testing various scripts. CT Floats between scripts under development.	NULL	0	N	NULL	2
6971	NULL	THS_INB_EN_GRP2_Q	THS English Group2 Queue - Recieves overflow calls from THS_INB_EN_Q	NULL	0	N	NULL	0
6972	NULL	THS_INB_EN_GRP3_Q	THS English Group3 Queue - Recieves overflow calls from THS_INB_EN_GRP2_Q	NULL	0	N	NULL	0
6973	NULL	THS_INB_EN_GRP4_Q	THS English Group4 Queue - Recieves overflow calls from THS_INB_EN_GRP3_Q	NULL	0	N	NULL	0
6974	NULL	THS_INB_SP_GRP2_Q	THS Spanish Group2 Queue - Recieves overflow calls from THS_INB_SP_Q	NULL	0	N	NULL	0
6975	NULL	THS_INB_SP_GRP3_Q	THS Spanish Group3 Queue - Recieves overflow calls from THS_INB_SP_GRP2_Q	NULL	0	N	NULL	0
6976	NULL	THS_INB_SP_GRP4_Q	THS Spanish Group4 Queue - Recieves overflow calls from THS_INB_SP_GRP3_Q	NULL	0	N	NULL	0
6977	NULL	zz_ICM_Floating_Test5	Tst call type for testing various scripts. CT Floats between scripts under development.	NULL	0	N	NULL	12
6978	NULL	EBS_INB_EN_TO_FW_Q	Calls queued to EB Regular English which were sent to the FREW Queue	NULL	0	N	NULL	0
6979	NULL	EBS_INB_SP_TO_FW_Q	Calls queued to EB Regular Spanish which were sent to the FREW Queue	NULL	0	N	NULL	0
6980	NULL	IEE_EN_ApptPhoneChg	ES English in IVR Chose Phone Change for an Appointment.	NULL	0	N	NULL	0
6981	NULL	IEE_EN_GetCaseServiceExcptError	ES English in IVR and received a Get Case Service Exception	NULL	0	N	NULL	0
6982	NULL	IEE_EN_MaxIEPhoneChgError	ES English in IVR Chose Phone Change and MAXe webservice returned an error.	NULL	0	N	NULL	0
6983	NULL	IEE_EN_PhoneChg_nim	ES English from IVR Chose Phone Change and the caller didn't enter any information	NULL	0	N	NULL	0
6984	NULL	IEE_EN_PhoneChgError	ES English in IVR Chose Phone Change and Client Inquery webservice returned an error.	NULL	0	N	NULL	0
6985	NULL	IEE_SP_ApptPhoneChg	ES Spanish in IVR Chose Phone Change for an Appointment.	NULL	0	N	NULL	0
6986	NULL	IEE_SP_GetCaseServiceExcptError	ES Spanish in IVR and received a Get Case Service Exception	NULL	0	N	NULL	0
6987	NULL	IEE_SP_MaxIEPhoneChgError	ES Spanish in IVR Chose Phone Change and MAXe webservice returned an error.	NULL	0	N	NULL	0
6988	NULL	IEE_SP_PhoneChg_nim	ES Spanish from IVR Chose Phone Change and the caller didn't enter any information	NULL	0	N	NULL	0
6989	NULL	IEE_SP_PhoneChgError	ES Spanish in IVR Chose Phone Change and Client Inquery webservice returned an error.	NULL	0	N	NULL	0
6990	NULL	IEE_EN_BenefitsFosterCr	IEE English and caller chose Benifits Foster Care	NULL	0	N	NULL	0
6991	NULL	IEE_SP_BenefitsFosterCr	IEE Spanish and caller chose Benifits Foster Care	NULL	0	N	NULL	0
6992	NULL	EBS_INB_EN_FW_OUT_GRP2_Q	EB - English queue for FREW callers Overflow Out Group2	NULL	0	N	NULL	0
6993	NULL	EBS_INB_EN_FW_OUT_GRP3_Q	EB - English queue for FREW callers Overflow Out Group3	NULL	0	N	NULL	0
6994	NULL	EBS_INB_EN_FW_OUT_GRP4_Q	EB - English queue for FREW callers Overflow Out Group4	NULL	0	N	NULL	0
6995	NULL	EBS_INB_EN_FW_OUT_Q	EBS English Queue - Recieves calls from EBS_INB_EN_FW_OUT_Q	NULL	0	N	NULL	0
6996	NULL	EBS_INB_SP_FW_OUT_GRP2_Q	EB - Spanish queue for FREW callers Overflow Out Group2	NULL	0	N	NULL	0
6997	NULL	EBS_INB_SP_FW_OUT_GRP3_Q	EB - Spanish queue for FREW callers Overflow Out Group3	NULL	0	N	NULL	0
6998	NULL	EBS_INB_SP_FW_OUT_GRP4_Q	EB - Spanish queue for FREW callers Overflow Out Group4	NULL	0	N	NULL	0
6999	NULL	EBS_INB_SP_FW_OUT_Q	EBS Spanish Queue - Recieves calls from EBS_INB_SP_FW_OUT_Q	NULL	0	N	NULL	0
7000	NULL	THS_INB_EN_OUT_GRP2_Q	THS English Group2 Queue - Recieves overflow calls from THS_INB_EN_OUT_Q	NULL	0	N	NULL	0
7001	NULL	THS_INB_EN_OUT_GRP3_Q	THS English Group3 Queue - Recieves overflow calls from THS_INB_EN_OUT_GRP2_Q	NULL	0	N	NULL	0
7002	NULL	THS_INB_EN_OUT_GRP4_Q	THS English Group4 Queue - Recieves overflow calls from THS_INB_EN_OUT_GRP3_Q	NULL	0	N	NULL	0
7003	NULL	THS_INB_EN_OUT_Q	THS English Queue - Recieves calls from THS_INB_EN_OUT_Q	NULL	0	N	NULL	0
7004	NULL	THS_INB_SP_OUT_GRP2_Q	THS Spanish Group2 Queue - Recieves overflow calls from THS_INB_SP_OUT_Q	NULL	0	N	NULL	0
7005	NULL	THS_INB_SP_OUT_GRP3_Q	THS Spanish Group3 Queue - Recieves overflow calls from THS_INB_SP_OUT_GRP2_Q	NULL	0	N	NULL	0
7006	NULL	THS_INB_SP_OUT_GRP4_Q	THS Spanish Group4 Queue - Recieves overflow calls from THS_INB_SP_OUT_GRP3_Q	NULL	0	N	NULL	0
7007	NULL	THS_INB_SP_OUT_Q	THS Spanish Queue - Recieves calls from THS_INB_SP_OUT_Q	NULL	0	N	NULL	0
7008	NULL	zzzPat_Test	Test Call Type	NULL	0	N	NULL	2
7009	NULL	DN_8772114211	MAXIMIZER - Legacy SBC AC-based routing	NULL	0	N	NULL	2
7010	NULL	DN_8777727717	MAXIMIZER - Legacy SBC AC-based routing	NULL	0	N	NULL	2
7011	NULL	DN_2143062789	Shows channel utilization for 2143062789	NULL	0	N	NULL	3
7012	NULL	DN_8172555989	Shows channel utilization for 8172555989	NULL	0	N	NULL	3
7013	NULL	DN_7138080289	Shows channel utilization for 7138080289	NULL	0	N	NULL	2
7014	NULL	DN_2143062790	Shows channel utilization for 2143062790	NULL	0	N	NULL	3
7015	NULL	DN_8172555990	Shows channel utilization for 8172555990	NULL	0	N	NULL	3
