ID	TIMEZONE	STARTTIME	ENDTIME	BIAS
71564	Australia/Broken_Hill	1995-03-04 16:30:00.000	1995-10-28 16:30:00.000	570
71565	Australia/Broken_Hill	1995-10-28 16:30:00.000	1996-03-30 16:30:00.000	630
71566	Australia/Broken_Hill	1996-03-30 16:30:00.000	1996-10-26 16:30:00.000	570
71567	Australia/Broken_Hill	1996-10-26 16:30:00.000	1997-03-29 16:30:00.000	630
71568	Australia/Broken_Hill	1997-03-29 16:30:00.000	1997-10-25 16:30:00.000	570
71569	Australia/Broken_Hill	1997-10-25 16:30:00.000	1998-03-28 16:30:00.000	630
71570	Australia/Broken_Hill	1998-03-28 16:30:00.000	1998-10-24 16:30:00.000	570
71571	Australia/Broken_Hill	1998-10-24 16:30:00.000	1999-03-27 16:30:00.000	630
71572	Australia/Broken_Hill	1999-03-27 16:30:00.000	1999-10-30 16:30:00.000	570
71573	Australia/Broken_Hill	1999-10-30 16:30:00.000	2000-03-25 16:30:00.000	630
71574	Australia/Broken_Hill	2000-03-25 16:30:00.000	2000-10-28 16:30:00.000	570
71575	Australia/Broken_Hill	2000-10-28 16:30:00.000	2001-03-24 16:30:00.000	630
71576	Australia/Broken_Hill	2001-03-24 16:30:00.000	2001-10-27 16:30:00.000	570
71577	Australia/Broken_Hill	2001-10-27 16:30:00.000	2002-03-30 16:30:00.000	630
71578	Australia/Broken_Hill	2002-03-30 16:30:00.000	2002-10-26 16:30:00.000	570
71579	Australia/Broken_Hill	2002-10-26 16:30:00.000	2003-03-29 16:30:00.000	630
71580	Australia/Broken_Hill	2003-03-29 16:30:00.000	2003-10-25 16:30:00.000	570
71581	Australia/Broken_Hill	2003-10-25 16:30:00.000	2004-03-27 16:30:00.000	630
71582	Australia/Broken_Hill	2004-03-27 16:30:00.000	2004-10-30 16:30:00.000	570
71583	Australia/Broken_Hill	2004-10-30 16:30:00.000	2005-03-26 16:30:00.000	630
71584	Australia/Broken_Hill	2005-03-26 16:30:00.000	2005-10-29 16:30:00.000	570
71585	Australia/Broken_Hill	2005-10-29 16:30:00.000	2006-04-01 16:30:00.000	630
71586	Australia/Broken_Hill	2006-04-01 16:30:00.000	2006-10-28 16:30:00.000	570
71587	Australia/Broken_Hill	2006-10-28 16:30:00.000	2007-03-24 16:30:00.000	630
71588	Australia/Broken_Hill	2007-03-24 16:30:00.000	2007-10-27 16:30:00.000	570
71589	Australia/Broken_Hill	2007-10-27 16:30:00.000	2008-03-29 16:30:00.000	630
71590	Australia/Broken_Hill	2008-03-29 16:30:00.000	2008-10-25 16:30:00.000	570
71591	Australia/Broken_Hill	2008-10-25 16:30:00.000	2009-03-28 16:30:00.000	630
71592	Australia/Broken_Hill	2009-03-28 16:30:00.000	2009-10-24 16:30:00.000	570
71593	Australia/Broken_Hill	2009-10-24 16:30:00.000	2010-03-27 16:30:00.000	630
71594	Australia/Broken_Hill	2010-03-27 16:30:00.000	2010-10-30 16:30:00.000	570
71595	Australia/Broken_Hill	2010-10-30 16:30:00.000	2011-03-26 16:30:00.000	630
71596	Australia/Broken_Hill	2011-03-26 16:30:00.000	2011-10-29 16:30:00.000	570
71597	Australia/Broken_Hill	2011-10-29 16:30:00.000	2012-03-24 16:30:00.000	630
71598	Australia/Broken_Hill	2012-03-24 16:30:00.000	2012-10-27 16:30:00.000	570
71599	Australia/Broken_Hill	2012-10-27 16:30:00.000	2013-03-30 16:30:00.000	630
71600	Australia/Broken_Hill	2013-03-30 16:30:00.000	2013-10-26 16:30:00.000	570
71601	Australia/Broken_Hill	2013-10-26 16:30:00.000	2014-03-29 16:30:00.000	630
71602	Australia/Broken_Hill	2014-03-29 16:30:00.000	2014-10-25 16:30:00.000	570
71603	Australia/Broken_Hill	2014-10-25 16:30:00.000	2015-03-28 16:30:00.000	630
71604	Australia/Broken_Hill	2015-03-28 16:30:00.000	2015-10-24 16:30:00.000	570
71605	Australia/Broken_Hill	2015-10-24 16:30:00.000	2016-03-26 16:30:00.000	630
71606	Australia/Broken_Hill	2016-03-26 16:30:00.000	2016-10-29 16:30:00.000	570
71607	Australia/Broken_Hill	2016-10-29 16:30:00.000	2017-03-25 16:30:00.000	630
71608	Australia/Broken_Hill	2017-03-25 16:30:00.000	2017-10-28 16:30:00.000	570
71609	Australia/Broken_Hill	2017-10-28 16:30:00.000	2018-03-24 16:30:00.000	630
71610	Australia/Broken_Hill	2018-03-24 16:30:00.000	2018-10-27 16:30:00.000	570
71611	Australia/Broken_Hill	2018-10-27 16:30:00.000	2019-03-30 16:30:00.000	630
71612	Australia/Broken_Hill	2019-03-30 16:30:00.000	2019-10-26 16:30:00.000	570
71613	Australia/Broken_Hill	2019-10-26 16:30:00.000	2020-03-28 16:30:00.000	630
71614	Australia/Broken_Hill	2020-03-28 16:30:00.000	2020-10-24 16:30:00.000	570
71615	Australia/Broken_Hill	2020-10-24 16:30:00.000	2021-03-27 16:30:00.000	630
71616	Australia/Broken_Hill	2021-03-27 16:30:00.000	2021-10-30 16:30:00.000	570
71617	Australia/Broken_Hill	2021-10-30 16:30:00.000	2022-03-26 16:30:00.000	630
71618	Australia/Broken_Hill	2022-03-26 16:30:00.000	2022-10-29 16:30:00.000	570
71619	Australia/Broken_Hill	2022-10-29 16:30:00.000	2023-03-25 16:30:00.000	630
71620	Australia/Broken_Hill	2023-03-25 16:30:00.000	2023-10-28 16:30:00.000	570
71621	Australia/Broken_Hill	2023-10-28 16:30:00.000	2024-03-30 16:30:00.000	630
71622	Australia/Broken_Hill	2024-03-30 16:30:00.000	2024-10-26 16:30:00.000	570
71623	Australia/Broken_Hill	2024-10-26 16:30:00.000	2025-03-29 16:30:00.000	630
71624	Australia/Broken_Hill	2025-03-29 16:30:00.000	2025-10-25 16:30:00.000	570
71625	Australia/Broken_Hill	2025-10-25 16:30:00.000	2026-03-28 16:30:00.000	630
71626	Australia/Broken_Hill	2026-03-28 16:30:00.000	2026-10-24 16:30:00.000	570
71627	Australia/Broken_Hill	2026-10-24 16:30:00.000	2027-03-27 16:30:00.000	630
71628	Australia/Broken_Hill	2027-03-27 16:30:00.000	2027-10-30 16:30:00.000	570
71629	Australia/Broken_Hill	2027-10-30 16:30:00.000	2028-03-25 16:30:00.000	630
71630	Australia/Broken_Hill	2028-03-25 16:30:00.000	2028-10-28 16:30:00.000	570
71631	Australia/Broken_Hill	2028-10-28 16:30:00.000	2029-03-24 16:30:00.000	630
71632	Australia/Broken_Hill	2029-03-24 16:30:00.000	2029-10-27 16:30:00.000	570
71633	Australia/Broken_Hill	2029-10-27 16:30:00.000	2030-03-30 16:30:00.000	630
71634	Australia/Broken_Hill	2030-03-30 16:30:00.000	2030-10-26 16:30:00.000	570
71635	Australia/Broken_Hill	2030-10-26 16:30:00.000	2031-03-29 16:30:00.000	630
71636	Australia/Broken_Hill	2031-03-29 16:30:00.000	2031-10-25 16:30:00.000	570
71637	Australia/Broken_Hill	2031-10-25 16:30:00.000	2032-03-27 16:30:00.000	630
71638	Australia/Broken_Hill	2032-03-27 16:30:00.000	2032-10-30 16:30:00.000	570
71639	Australia/Broken_Hill	2032-10-30 16:30:00.000	2033-03-26 16:30:00.000	630
71640	Australia/Broken_Hill	2033-03-26 16:30:00.000	2033-10-29 16:30:00.000	570
71641	Australia/Broken_Hill	2033-10-29 16:30:00.000	2034-03-25 16:30:00.000	630
71642	Australia/Broken_Hill	2034-03-25 16:30:00.000	2034-10-28 16:30:00.000	570
71643	Australia/Broken_Hill	2034-10-28 16:30:00.000	2035-03-24 16:30:00.000	630
71644	Australia/Broken_Hill	2035-03-24 16:30:00.000	2035-10-27 16:30:00.000	570
71645	Australia/Broken_Hill	2035-10-27 16:30:00.000	2036-03-29 16:30:00.000	630
71646	Australia/Broken_Hill	2036-03-29 16:30:00.000	2036-10-25 16:30:00.000	570
71647	Australia/Broken_Hill	2036-10-25 16:30:00.000	2037-03-28 16:30:00.000	630
71648	Australia/Broken_Hill	2037-03-28 16:30:00.000	2037-10-24 16:30:00.000	570
71649	Australia/Broken_Hill	2037-10-24 16:30:00.000	2038-03-27 16:30:00.000	630
71650	Australia/Broken_Hill	2038-03-27 16:30:00.000	2038-10-30 16:30:00.000	570
71651	Australia/Broken_Hill	2038-10-30 16:30:00.000	2039-03-26 16:30:00.000	630
71652	Australia/Broken_Hill	2039-03-26 16:30:00.000	2039-10-29 16:30:00.000	570
71653	Australia/Broken_Hill	2039-10-29 16:30:00.000	2040-03-24 16:30:00.000	630
71654	Australia/Broken_Hill	2040-03-24 16:30:00.000	2040-10-27 16:30:00.000	570
71655	Australia/Broken_Hill	2040-10-27 16:30:00.000	2041-03-30 16:30:00.000	630
71656	Australia/Broken_Hill	2041-03-30 16:30:00.000	2041-10-26 16:30:00.000	570
71657	Australia/Broken_Hill	2041-10-26 16:30:00.000	2042-03-29 16:30:00.000	630
71658	Australia/Broken_Hill	2042-03-29 16:30:00.000	2042-10-25 16:30:00.000	570
71659	Australia/Broken_Hill	2042-10-25 16:30:00.000	2043-03-28 16:30:00.000	630
71660	Australia/Broken_Hill	2043-03-28 16:30:00.000	2043-10-24 16:30:00.000	570
71661	Australia/Broken_Hill	2043-10-24 16:30:00.000	2044-03-26 16:30:00.000	630
71662	Australia/Broken_Hill	2044-03-26 16:30:00.000	2044-10-29 16:30:00.000	570
71663	Australia/Broken_Hill	2044-10-29 16:30:00.000	2045-03-25 16:30:00.000	630
71664	Australia/Broken_Hill	2045-03-25 16:30:00.000	2045-10-28 16:30:00.000	570
71665	Australia/Broken_Hill	2045-10-28 16:30:00.000	2046-03-24 16:30:00.000	630
71666	Australia/Broken_Hill	2046-03-24 16:30:00.000	2046-10-27 16:30:00.000	570
71667	Australia/Broken_Hill	2046-10-27 16:30:00.000	2047-03-30 16:30:00.000	630
71668	Australia/Broken_Hill	2047-03-30 16:30:00.000	2047-10-26 16:30:00.000	570
71669	Australia/Broken_Hill	2047-10-26 16:30:00.000	2048-03-28 16:30:00.000	630
71670	Australia/Broken_Hill	2048-03-28 16:30:00.000	2048-10-24 16:30:00.000	570
71671	Australia/Broken_Hill	2048-10-24 16:30:00.000	2049-03-27 16:30:00.000	630
71672	Australia/Broken_Hill	2049-03-27 16:30:00.000	2049-08-08 14:30:00.000	570
72588	Australia/Canberra	1969-08-08 14:00:00.000	1971-10-30 16:00:00.000	600
72589	Australia/Canberra	1971-10-30 16:00:00.000	1972-02-26 16:00:00.000	660
72590	Australia/Canberra	1972-02-26 16:00:00.000	1972-10-28 16:00:00.000	600
72591	Australia/Canberra	1972-10-28 16:00:00.000	1973-03-03 16:00:00.000	660
72592	Australia/Canberra	1973-03-03 16:00:00.000	1973-10-27 16:00:00.000	600
72593	Australia/Canberra	1973-10-27 16:00:00.000	1974-03-02 16:00:00.000	660
72594	Australia/Canberra	1974-03-02 16:00:00.000	1974-10-26 16:00:00.000	600
72595	Australia/Canberra	1974-10-26 16:00:00.000	1975-03-01 16:00:00.000	660
72596	Australia/Canberra	1975-03-01 16:00:00.000	1975-10-25 16:00:00.000	600
72597	Australia/Canberra	1975-10-25 16:00:00.000	1976-03-06 16:00:00.000	660
72598	Australia/Canberra	1976-03-06 16:00:00.000	1976-10-30 16:00:00.000	600
72599	Australia/Canberra	1976-10-30 16:00:00.000	1977-03-05 16:00:00.000	660
72600	Australia/Canberra	1977-03-05 16:00:00.000	1977-10-29 16:00:00.000	600
72601	Australia/Canberra	1977-10-29 16:00:00.000	1978-03-04 16:00:00.000	660
72602	Australia/Canberra	1978-03-04 16:00:00.000	1978-10-28 16:00:00.000	600
72603	Australia/Canberra	1978-10-28 16:00:00.000	1979-03-03 16:00:00.000	660
72604	Australia/Canberra	1979-03-03 16:00:00.000	1979-10-27 16:00:00.000	600
72605	Australia/Canberra	1979-10-27 16:00:00.000	1980-03-01 16:00:00.000	660
72606	Australia/Canberra	1980-03-01 16:00:00.000	1980-10-25 16:00:00.000	600
72607	Australia/Canberra	1980-10-25 16:00:00.000	1981-02-28 16:00:00.000	660
72608	Australia/Canberra	1981-02-28 16:00:00.000	1981-10-24 16:00:00.000	600
72609	Australia/Canberra	1981-10-24 16:00:00.000	1982-04-03 16:00:00.000	660
72610	Australia/Canberra	1982-04-03 16:00:00.000	1982-10-30 16:00:00.000	600
72611	Australia/Canberra	1982-10-30 16:00:00.000	1983-03-05 16:00:00.000	660
72612	Australia/Canberra	1983-03-05 16:00:00.000	1983-10-29 16:00:00.000	600
72613	Australia/Canberra	1983-10-29 16:00:00.000	1984-03-03 16:00:00.000	660
72614	Australia/Canberra	1984-03-03 16:00:00.000	1984-10-27 16:00:00.000	600
72615	Australia/Canberra	1984-10-27 16:00:00.000	1985-03-02 16:00:00.000	660
72616	Australia/Canberra	1985-03-02 16:00:00.000	1985-10-26 16:00:00.000	600
72617	Australia/Canberra	1985-10-26 16:00:00.000	1986-03-15 16:00:00.000	660
72618	Australia/Canberra	1986-03-15 16:00:00.000	1986-10-18 16:00:00.000	600
72619	Australia/Canberra	1986-10-18 16:00:00.000	1987-03-14 16:00:00.000	660
72620	Australia/Canberra	1987-03-14 16:00:00.000	1987-10-24 16:00:00.000	600
72621	Australia/Canberra	1987-10-24 16:00:00.000	1988-03-19 16:00:00.000	660
72622	Australia/Canberra	1988-03-19 16:00:00.000	1988-10-29 16:00:00.000	600
72623	Australia/Canberra	1988-10-29 16:00:00.000	1989-03-18 16:00:00.000	660
72624	Australia/Canberra	1989-03-18 16:00:00.000	1989-10-28 16:00:00.000	600
72625	Australia/Canberra	1989-10-28 16:00:00.000	1990-03-03 16:00:00.000	660
72626	Australia/Canberra	1990-03-03 16:00:00.000	1990-10-27 16:00:00.000	600
72627	Australia/Canberra	1990-10-27 16:00:00.000	1991-03-02 16:00:00.000	660
72628	Australia/Canberra	1991-03-02 16:00:00.000	1991-10-26 16:00:00.000	600
72629	Australia/Canberra	1991-10-26 16:00:00.000	1992-02-29 16:00:00.000	660
72630	Australia/Canberra	1992-02-29 16:00:00.000	1992-10-24 16:00:00.000	600
72631	Australia/Canberra	1992-10-24 16:00:00.000	1993-03-06 16:00:00.000	660
72632	Australia/Canberra	1993-03-06 16:00:00.000	1993-10-30 16:00:00.000	600
72633	Australia/Canberra	1993-10-30 16:00:00.000	1994-03-05 16:00:00.000	660
72634	Australia/Canberra	1994-03-05 16:00:00.000	1994-10-29 16:00:00.000	600
72635	Australia/Canberra	1994-10-29 16:00:00.000	1995-03-04 16:00:00.000	660
72636	Australia/Canberra	1995-03-04 16:00:00.000	1995-10-28 16:00:00.000	600
72637	Australia/Canberra	1995-10-28 16:00:00.000	1996-03-30 16:00:00.000	660
72638	Australia/Canberra	1996-03-30 16:00:00.000	1996-10-26 16:00:00.000	600
72639	Australia/Canberra	1996-10-26 16:00:00.000	1997-03-29 16:00:00.000	660
72640	Australia/Canberra	1997-03-29 16:00:00.000	1997-10-25 16:00:00.000	600
72641	Australia/Canberra	1997-10-25 16:00:00.000	1998-03-28 16:00:00.000	660
72642	Australia/Canberra	1998-03-28 16:00:00.000	1998-10-24 16:00:00.000	600
72643	Australia/Canberra	1998-10-24 16:00:00.000	1999-03-27 16:00:00.000	660
72644	Australia/Canberra	1999-03-27 16:00:00.000	1999-10-30 16:00:00.000	600
72645	Australia/Canberra	1999-10-30 16:00:00.000	2000-03-25 16:00:00.000	660
72646	Australia/Canberra	2000-03-25 16:00:00.000	2000-08-26 16:00:00.000	600
72647	Australia/Canberra	2000-08-26 16:00:00.000	2001-03-24 16:00:00.000	660
72648	Australia/Canberra	2001-03-24 16:00:00.000	2001-10-27 16:00:00.000	600
72649	Australia/Canberra	2001-10-27 16:00:00.000	2002-03-30 16:00:00.000	660
72650	Australia/Canberra	2002-03-30 16:00:00.000	2002-10-26 16:00:00.000	600
72651	Australia/Canberra	2002-10-26 16:00:00.000	2003-03-29 16:00:00.000	660
72652	Australia/Canberra	2003-03-29 16:00:00.000	2003-10-25 16:00:00.000	600
72653	Australia/Canberra	2003-10-25 16:00:00.000	2004-03-27 16:00:00.000	660
72654	Australia/Canberra	2004-03-27 16:00:00.000	2004-10-30 16:00:00.000	600
72655	Australia/Canberra	2004-10-30 16:00:00.000	2005-03-26 16:00:00.000	660
72656	Australia/Canberra	2005-03-26 16:00:00.000	2005-10-29 16:00:00.000	600
72657	Australia/Canberra	2005-10-29 16:00:00.000	2006-04-01 16:00:00.000	660
72658	Australia/Canberra	2006-04-01 16:00:00.000	2006-10-28 16:00:00.000	600
72659	Australia/Canberra	2006-10-28 16:00:00.000	2007-03-24 16:00:00.000	660
72660	Australia/Canberra	2007-03-24 16:00:00.000	2007-10-27 16:00:00.000	600
72661	Australia/Canberra	2007-10-27 16:00:00.000	2008-03-29 16:00:00.000	660
72662	Australia/Canberra	2008-03-29 16:00:00.000	2008-10-25 16:00:00.000	600
72663	Australia/Canberra	2008-10-25 16:00:00.000	2009-03-28 16:00:00.000	660
72664	Australia/Canberra	2009-03-28 16:00:00.000	2009-10-24 16:00:00.000	600
72665	Australia/Canberra	2009-10-24 16:00:00.000	2010-03-27 16:00:00.000	660
72666	Australia/Canberra	2010-03-27 16:00:00.000	2010-10-30 16:00:00.000	600
72667	Australia/Canberra	2010-10-30 16:00:00.000	2011-03-26 16:00:00.000	660
72668	Australia/Canberra	2011-03-26 16:00:00.000	2011-10-29 16:00:00.000	600
72669	Australia/Canberra	2011-10-29 16:00:00.000	2012-03-24 16:00:00.000	660
72670	Australia/Canberra	2012-03-24 16:00:00.000	2012-10-27 16:00:00.000	600
72671	Australia/Canberra	2012-10-27 16:00:00.000	2013-03-30 16:00:00.000	660
72672	Australia/Canberra	2013-03-30 16:00:00.000	2013-10-26 16:00:00.000	600
72673	Australia/Canberra	2013-10-26 16:00:00.000	2014-03-29 16:00:00.000	660
72674	Australia/Canberra	2014-03-29 16:00:00.000	2014-10-25 16:00:00.000	600
72675	Australia/Canberra	2014-10-25 16:00:00.000	2015-03-28 16:00:00.000	660
72676	Australia/Canberra	2015-03-28 16:00:00.000	2015-10-24 16:00:00.000	600
72677	Australia/Canberra	2015-10-24 16:00:00.000	2016-03-26 16:00:00.000	660
72678	Australia/Canberra	2016-03-26 16:00:00.000	2016-10-29 16:00:00.000	600
72679	Australia/Canberra	2016-10-29 16:00:00.000	2017-03-25 16:00:00.000	660
72680	Australia/Canberra	2017-03-25 16:00:00.000	2017-10-28 16:00:00.000	600
72681	Australia/Canberra	2017-10-28 16:00:00.000	2018-03-24 16:00:00.000	660
72682	Australia/Canberra	2018-03-24 16:00:00.000	2018-10-27 16:00:00.000	600
72683	Australia/Canberra	2018-10-27 16:00:00.000	2019-03-30 16:00:00.000	660
72684	Australia/Canberra	2019-03-30 16:00:00.000	2019-10-26 16:00:00.000	600
72685	Australia/Canberra	2019-10-26 16:00:00.000	2020-03-28 16:00:00.000	660
72686	Australia/Canberra	2020-03-28 16:00:00.000	2020-10-24 16:00:00.000	600
72687	Australia/Canberra	2020-10-24 16:00:00.000	2021-03-27 16:00:00.000	660
72688	Australia/Canberra	2021-03-27 16:00:00.000	2021-10-30 16:00:00.000	600
72689	Australia/Canberra	2021-10-30 16:00:00.000	2022-03-26 16:00:00.000	660
72690	Australia/Canberra	2022-03-26 16:00:00.000	2022-10-29 16:00:00.000	600
72691	Australia/Canberra	2022-10-29 16:00:00.000	2023-03-25 16:00:00.000	660
72692	Australia/Canberra	2023-03-25 16:00:00.000	2023-10-28 16:00:00.000	600
72693	Australia/Canberra	2023-10-28 16:00:00.000	2024-03-30 16:00:00.000	660
72694	Australia/Canberra	2024-03-30 16:00:00.000	2024-10-26 16:00:00.000	600
72695	Australia/Canberra	2024-10-26 16:00:00.000	2025-03-29 16:00:00.000	660
72696	Australia/Canberra	2025-03-29 16:00:00.000	2025-10-25 16:00:00.000	600
72697	Australia/Canberra	2025-10-25 16:00:00.000	2026-03-28 16:00:00.000	660
72698	Australia/Canberra	2026-03-28 16:00:00.000	2026-10-24 16:00:00.000	600
72699	Australia/Canberra	2026-10-24 16:00:00.000	2027-03-27 16:00:00.000	660
72700	Australia/Canberra	2027-03-27 16:00:00.000	2027-10-30 16:00:00.000	600
72701	Australia/Canberra	2027-10-30 16:00:00.000	2028-03-25 16:00:00.000	660
72702	Australia/Canberra	2028-03-25 16:00:00.000	2028-10-28 16:00:00.000	600
72703	Australia/Canberra	2028-10-28 16:00:00.000	2029-03-24 16:00:00.000	660
72704	Australia/Canberra	2029-03-24 16:00:00.000	2029-10-27 16:00:00.000	600
72705	Australia/Canberra	2029-10-27 16:00:00.000	2030-03-30 16:00:00.000	660
72706	Australia/Canberra	2030-03-30 16:00:00.000	2030-10-26 16:00:00.000	600
72707	Australia/Canberra	2030-10-26 16:00:00.000	2031-03-29 16:00:00.000	660
72708	Australia/Canberra	2031-03-29 16:00:00.000	2031-10-25 16:00:00.000	600
72709	Australia/Canberra	2031-10-25 16:00:00.000	2032-03-27 16:00:00.000	660
72710	Australia/Canberra	2032-03-27 16:00:00.000	2032-10-30 16:00:00.000	600
72711	Australia/Canberra	2032-10-30 16:00:00.000	2033-03-26 16:00:00.000	660
72712	Australia/Canberra	2033-03-26 16:00:00.000	2033-10-29 16:00:00.000	600
72713	Australia/Canberra	2033-10-29 16:00:00.000	2034-03-25 16:00:00.000	660
72714	Australia/Canberra	2034-03-25 16:00:00.000	2034-10-28 16:00:00.000	600
72715	Australia/Canberra	2034-10-28 16:00:00.000	2035-03-24 16:00:00.000	660
72716	Australia/Canberra	2035-03-24 16:00:00.000	2035-10-27 16:00:00.000	600
72717	Australia/Canberra	2035-10-27 16:00:00.000	2036-03-29 16:00:00.000	660
72718	Australia/Canberra	2036-03-29 16:00:00.000	2036-10-25 16:00:00.000	600
72719	Australia/Canberra	2036-10-25 16:00:00.000	2037-03-28 16:00:00.000	660
72720	Australia/Canberra	2037-03-28 16:00:00.000	2037-10-24 16:00:00.000	600
72721	Australia/Canberra	2037-10-24 16:00:00.000	2038-03-27 16:00:00.000	660
72722	Australia/Canberra	2038-03-27 16:00:00.000	2038-10-30 16:00:00.000	600
72723	Australia/Canberra	2038-10-30 16:00:00.000	2039-03-26 16:00:00.000	660
72724	Australia/Canberra	2039-03-26 16:00:00.000	2039-10-29 16:00:00.000	600
72725	Australia/Canberra	2039-10-29 16:00:00.000	2040-03-24 16:00:00.000	660
72726	Australia/Canberra	2040-03-24 16:00:00.000	2040-10-27 16:00:00.000	600
72727	Australia/Canberra	2040-10-27 16:00:00.000	2041-03-30 16:00:00.000	660
72728	Australia/Canberra	2041-03-30 16:00:00.000	2041-10-26 16:00:00.000	600
72729	Australia/Canberra	2041-10-26 16:00:00.000	2042-03-29 16:00:00.000	660
72730	Australia/Canberra	2042-03-29 16:00:00.000	2042-10-25 16:00:00.000	600
72731	Australia/Canberra	2042-10-25 16:00:00.000	2043-03-28 16:00:00.000	660
72732	Australia/Canberra	2043-03-28 16:00:00.000	2043-10-24 16:00:00.000	600
72733	Australia/Canberra	2043-10-24 16:00:00.000	2044-03-26 16:00:00.000	660
72734	Australia/Canberra	2044-03-26 16:00:00.000	2044-10-29 16:00:00.000	600
72735	Australia/Canberra	2044-10-29 16:00:00.000	2045-03-25 16:00:00.000	660
72736	Australia/Canberra	2045-03-25 16:00:00.000	2045-10-28 16:00:00.000	600
72737	Australia/Canberra	2045-10-28 16:00:00.000	2046-03-24 16:00:00.000	660
72738	Australia/Canberra	2046-03-24 16:00:00.000	2046-10-27 16:00:00.000	600
72739	Australia/Canberra	2046-10-27 16:00:00.000	2047-03-30 16:00:00.000	660
72740	Australia/Canberra	2047-03-30 16:00:00.000	2047-10-26 16:00:00.000	600
72741	Australia/Canberra	2047-10-26 16:00:00.000	2048-03-28 16:00:00.000	660
72742	Australia/Canberra	2048-03-28 16:00:00.000	2048-10-24 16:00:00.000	600
72743	Australia/Canberra	2048-10-24 16:00:00.000	2049-03-27 16:00:00.000	660
72744	Australia/Canberra	2049-03-27 16:00:00.000	2049-08-08 14:00:00.000	600
